i,hex_value,setPk_max,verify_value
87,fffffffffffffffffffffe000000000000000000000000000000000000000000,44050,139821
88,ffffffffffffffffffffff000000000000000000000000000000000000000000,44050,139821
89,ffffffffffffffffffffff800000000000000000000000000000000000000000,44050,139821
90,ffffffffffffffffffffffc00000000000000000000000000000000000000000,44050,139821
91,ffffffffffffffffffffffe00000000000000000000000000000000000000000,44050,139797
92,fffffffffffffffffffffff00000000000000000000000000000000000000000,44050,139821
93,fffffffffffffffffffffff80000000000000000000000000000000000000000,44050,139797
94,fffffffffffffffffffffffc0000000000000000000000000000000000000000,44050,139797
95,fffffffffffffffffffffffe0000000000000000000000000000000000000000,44050,139821
96,ffffffffffffffffffffffff0000000000000000000000000000000000000000,44050,139821
97,ffffffffffffffffffffffff8000000000000000000000000000000000000000,44050,139833
98,ffffffffffffffffffffffffc000000000000000000000000000000000000000,44050,139809
99,ffffffffffffffffffffffffe000000000000000000000000000000000000000,44050,139833
100,fffffffffffffffffffffffff000000000000000000000000000000000000000,44050,139833
101,fffffffffffffffffffffffff800000000000000000000000000000000000000,44050,139797
102,fffffffffffffffffffffffffc00000000000000000000000000000000000000,44050,139833
103,fffffffffffffffffffffffffe00000000000000000000000000000000000000,44050,139809
104,ffffffffffffffffffffffffff00000000000000000000000000000000000000,44050,139833
105,ffffffffffffffffffffffffff80000000000000000000000000000000000000,44050,139809
106,ffffffffffffffffffffffffffc0000000000000000000000000000000000000,44050,139833
107,ffffffffffffffffffffffffffe0000000000000000000000000000000000000,44050,139821
108,fffffffffffffffffffffffffff0000000000000000000000000000000000000,44050,139833
109,fffffffffffffffffffffffffff8000000000000000000000000000000000000,44050,139833
110,fffffffffffffffffffffffffffc000000000000000000000000000000000000,44050,139809
111,fffffffffffffffffffffffffffe000000000000000000000000000000000000,44050,139833
112,ffffffffffffffffffffffffffff000000000000000000000000000000000000,44050,139809
113,ffffffffffffffffffffffffffff800000000000000000000000000000000000,44050,139833
114,ffffffffffffffffffffffffffffc00000000000000000000000000000000000,44050,139809
115,ffffffffffffffffffffffffffffe00000000000000000000000000000000000,44050,139833
116,fffffffffffffffffffffffffffff00000000000000000000000000000000000,44050,139833
117,fffffffffffffffffffffffffffff80000000000000000000000000000000000,44050,139785
118,fffffffffffffffffffffffffffffc0000000000000000000000000000000000,44050,139773
119,fffffffffffffffffffffffffffffe0000000000000000000000000000000000,44050,139821
120,ffffffffffffffffffffffffffffff0000000000000000000000000000000000,44050,139833
121,ffffffffffffffffffffffffffffff8000000000000000000000000000000000,44050,139809
122,ffffffffffffffffffffffffffffffc000000000000000000000000000000000,44050,139809
123,ffffffffffffffffffffffffffffffe000000000000000000000000000000000,44050,139821
124,fffffffffffffffffffffffffffffff000000000000000000000000000000000,44050,139809
125,fffffffffffffffffffffffffffffff800000000000000000000000000000000,44050,139833
126,fffffffffffffffffffffffffffffffc00000000000000000000000000000000,44050,139833
127,fffffffffffffffffffffffffffffffe00000000000000000000000000000000,44050,139833
128,ffffffffffffffffffffffffffffffff00000000000000000000000000000000,44050,139809
129,ffffffffffffffffffffffffffffffff80000000000000000000000000000000,44050,139833
130,ffffffffffffffffffffffffffffffffc0000000000000000000000000000000,44050,139833
131,ffffffffffffffffffffffffffffffffe0000000000000000000000000000000,44050,139833
132,fffffffffffffffffffffffffffffffff0000000000000000000000000000000,44050,139821
133,fffffffffffffffffffffffffffffffff8000000000000000000000000000000,44050,139809
134,fffffffffffffffffffffffffffffffffc000000000000000000000000000000,44050,139797
135,fffffffffffffffffffffffffffffffffe000000000000000000000000000000,44050,139833
136,ffffffffffffffffffffffffffffffffff000000000000000000000000000000,44050,139833
137,ffffffffffffffffffffffffffffffffff800000000000000000000000000000,44050,139821
138,ffffffffffffffffffffffffffffffffffc00000000000000000000000000000,44050,139821
139,ffffffffffffffffffffffffffffffffffe00000000000000000000000000000,44050,139833
140,fffffffffffffffffffffffffffffffffff00000000000000000000000000000,44050,139833
141,fffffffffffffffffffffffffffffffffff80000000000000000000000000000,44050,139833
142,fffffffffffffffffffffffffffffffffffc0000000000000000000000000000,44050,139833
143,fffffffffffffffffffffffffffffffffffe0000000000000000000000000000,44050,139809
144,ffffffffffffffffffffffffffffffffffff0000000000000000000000000000,44050,139833
145,ffffffffffffffffffffffffffffffffffff8000000000000000000000000000,44050,139761
146,ffffffffffffffffffffffffffffffffffffc000000000000000000000000000,44050,139809
147,ffffffffffffffffffffffffffffffffffffe000000000000000000000000000,44050,139821
148,fffffffffffffffffffffffffffffffffffff000000000000000000000000000,44050,139833
149,fffffffffffffffffffffffffffffffffffff800000000000000000000000000,44050,139821
150,fffffffffffffffffffffffffffffffffffffc00000000000000000000000000,44050,139821
151,fffffffffffffffffffffffffffffffffffffe00000000000000000000000000,44050,139821
152,ffffffffffffffffffffffffffffffffffffff00000000000000000000000000,44050,139821
153,ffffffffffffffffffffffffffffffffffffff80000000000000000000000000,44050,139821
154,ffffffffffffffffffffffffffffffffffffffc0000000000000000000000000,44050,139797
155,ffffffffffffffffffffffffffffffffffffffe0000000000000000000000000,44050,139821
156,fffffffffffffffffffffffffffffffffffffff0000000000000000000000000,44050,139761
157,fffffffffffffffffffffffffffffffffffffff8000000000000000000000000,44050,139809
158,fffffffffffffffffffffffffffffffffffffffc000000000000000000000000,44050,139821
159,fffffffffffffffffffffffffffffffffffffffe000000000000000000000000,44050,139821
160,ffffffffffffffffffffffffffffffffffffffff000000000000000000000000,44050,139809
161,ffffffffffffffffffffffffffffffffffffffff800000000000000000000000,44050,139809
162,ffffffffffffffffffffffffffffffffffffffffc00000000000000000000000,44050,139797
163,ffffffffffffffffffffffffffffffffffffffffe00000000000000000000000,44050,139821
164,fffffffffffffffffffffffffffffffffffffffff00000000000000000000000,44050,139821
165,fffffffffffffffffffffffffffffffffffffffff80000000000000000000000,44050,139773
166,fffffffffffffffffffffffffffffffffffffffffc0000000000000000000000,44050,139821
167,fffffffffffffffffffffffffffffffffffffffffe0000000000000000000000,44050,139797
168,ffffffffffffffffffffffffffffffffffffffffff0000000000000000000000,44050,139821
169,ffffffffffffffffffffffffffffffffffffffffff8000000000000000000000,44050,139809
170,ffffffffffffffffffffffffffffffffffffffffffc000000000000000000000,44050,139821
171,ffffffffffffffffffffffffffffffffffffffffffe000000000000000000000,44050,139809
172,fffffffffffffffffffffffffffffffffffffffffff000000000000000000000,44050,139809
173,fffffffffffffffffffffffffffffffffffffffffff800000000000000000000,44050,139821
174,fffffffffffffffffffffffffffffffffffffffffffc00000000000000000000,44050,139821
175,fffffffffffffffffffffffffffffffffffffffffffe00000000000000000000,44050,139821
176,ffffffffffffffffffffffffffffffffffffffffffff00000000000000000000,44050,139821
177,ffffffffffffffffffffffffffffffffffffffffffff80000000000000000000,44050,139821
178,ffffffffffffffffffffffffffffffffffffffffffffc0000000000000000000,44050,139797
179,ffffffffffffffffffffffffffffffffffffffffffffe0000000000000000000,44050,139809
180,fffffffffffffffffffffffffffffffffffffffffffff0000000000000000000,44050,139821
181,fffffffffffffffffffffffffffffffffffffffffffff8000000000000000000,44050,139797
182,fffffffffffffffffffffffffffffffffffffffffffffc000000000000000000,44050,139797
183,fffffffffffffffffffffffffffffffffffffffffffffe000000000000000000,44050,139797
184,ffffffffffffffffffffffffffffffffffffffffffffff000000000000000000,44050,139797
185,ffffffffffffffffffffffffffffffffffffffffffffff800000000000000000,44050,139797
186,ffffffffffffffffffffffffffffffffffffffffffffffc00000000000000000,44050,139797
187,ffffffffffffffffffffffffffffffffffffffffffffffe00000000000000000,44050,139821
188,fffffffffffffffffffffffffffffffffffffffffffffff00000000000000000,44050,139821
189,fffffffffffffffffffffffffffffffffffffffffffffff80000000000000000,44050,139785
190,fffffffffffffffffffffffffffffffffffffffffffffffc0000000000000000,44050,139821
191,fffffffffffffffffffffffffffffffffffffffffffffffe0000000000000000,44050,139821
192,ffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000,44050,139809
193,ffffffffffffffffffffffffffffffffffffffffffffffff8000000000000000,44050,139797
194,ffffffffffffffffffffffffffffffffffffffffffffffffc000000000000000,44050,139821
195,ffffffffffffffffffffffffffffffffffffffffffffffffe000000000000000,44050,139809
196,fffffffffffffffffffffffffffffffffffffffffffffffff000000000000000,44050,139821
197,fffffffffffffffffffffffffffffffffffffffffffffffff800000000000000,44050,139797
198,fffffffffffffffffffffffffffffffffffffffffffffffffc00000000000000,44050,139797
199,fffffffffffffffffffffffffffffffffffffffffffffffffe00000000000000,44050,139821
200,ffffffffffffffffffffffffffffffffffffffffffffffffff00000000000000,44050,139809
201,ffffffffffffffffffffffffffffffffffffffffffffffffff80000000000000,44050,139797
202,ffffffffffffffffffffffffffffffffffffffffffffffffffc0000000000000,44050,139821
203,ffffffffffffffffffffffffffffffffffffffffffffffffffe0000000000000,44050,139797
204,fffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000,44050,139833
205,fffffffffffffffffffffffffffffffffffffffffffffffffff8000000000000,44050,139833
206,fffffffffffffffffffffffffffffffffffffffffffffffffffc000000000000,44050,139809
207,fffffffffffffffffffffffffffffffffffffffffffffffffffe000000000000,44050,139821
208,ffffffffffffffffffffffffffffffffffffffffffffffffffff000000000000,44050,139833
209,ffffffffffffffffffffffffffffffffffffffffffffffffffff800000000000,44050,139809
210,ffffffffffffffffffffffffffffffffffffffffffffffffffffc00000000000,44050,139833
211,ffffffffffffffffffffffffffffffffffffffffffffffffffffe00000000000,44050,139773
212,fffffffffffffffffffffffffffffffffffffffffffffffffffff00000000000,44050,139833
213,fffffffffffffffffffffffffffffffffffffffffffffffffffff80000000000,44050,139821
214,fffffffffffffffffffffffffffffffffffffffffffffffffffffc0000000000,44050,139833
215,fffffffffffffffffffffffffffffffffffffffffffffffffffffe0000000000,44050,139833
216,ffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000,44050,139833
217,ffffffffffffffffffffffffffffffffffffffffffffffffffffff8000000000,44050,139809
218,ffffffffffffffffffffffffffffffffffffffffffffffffffffffc000000000,44050,139833
219,ffffffffffffffffffffffffffffffffffffffffffffffffffffffe000000000,44050,139833
220,fffffffffffffffffffffffffffffffffffffffffffffffffffffff000000000,44050,139809
221,fffffffffffffffffffffffffffffffffffffffffffffffffffffff800000000,44050,139797
222,fffffffffffffffffffffffffffffffffffffffffffffffffffffffc00000000,44050,139821
223,fffffffffffffffffffffffffffffffffffffffffffffffffffffffe00000000,44050,139833
224,ffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000000,44050,139833
225,ffffffffffffffffffffffffffffffffffffffffffffffffffffffff80000000,44050,139833
226,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffc0000000,44050,139773
227,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0000000,44050,139821
228,fffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000,44050,139833
229,fffffffffffffffffffffffffffffffffffffffffffffffffffffffff8000000,44050,139809
230,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffc000000,44050,139785
231,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffe000000,44050,139437
232,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffff000000,44050,139461
233,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffff800000,44050,139461
234,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc00000,44050,139461
235,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe00000,44050,139461
236,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000,44050,139437
237,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffff80000,44050,139461
238,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc0000,44050,139461
239,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0000,44050,139461
240,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000,44050,139461
241,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff8000,44050,139461
242,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc000,44050,139437
243,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe000,44050,139449
244,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff000,44050,139449
245,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff800,44050,139821
246,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc00,44050,139821
247,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe00,44050,139797
248,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00,44050,140169
249,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff80,44050,140169
250,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc0,44050,140193
251,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0,44050,140181
252,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0,44050,140181
253,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff8,44050,140145
254,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc,44050,140157
255,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe,44050,140181
